,type,file_id,name,text,human_rate
890,semifamous,semifamous_184_d_3_1.txt,enoch lincoln,"PERSON_LASTNAME_1 DATE_1 have died aged NUMERIC_3 in DATE_1 but in NUMERIC_1 decades PRONOUN achieved enough to be worthy of a portrait. PRONOUN died while executing PRONOUN duty as OCCUPATION_3 of LOCATION_3, the role for which is most remembered. PRONOUN burial opposite the LOCATION_3 ORGANIZATION_1 offers an indication of the high-regard PRONOUN was held in when PRONOUN died. The ORGANIZATION_2 graduate had previously been a OCCUPATION_2 for LOCATION_4. During PRONOUN time as OCCUPATION_1 of LOCATION_1, disputes along the the north-eastern border persisted. PERSON_LASTNAME_1 implemented educational reforms and chose LOCATION_2 as the state capital. That PRONOUN was a distant relative of PERSON_FIRSTNAME_1 PERSON_LASTNAME_1, this does not appear to have been a major factor in PRONOUN life.",0.0
379,famous,famous_81_d_1_8.txt,christian bale,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is an LOCATION_2 actor, PRONOUN has dark brown thick hair, brown eyes and is sometimes seen with dark brown facial hair. PRONOUN has a very structured face and a recognisable nose. PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is probably best known for PRONOUN role at batman and has won many awards for acting career. PRONOUN was born in DATE_1 NUMERIC_4 y/o) and is NUMERIC_3ft tall, with a medium to small build. From looking at images of PRONOUN, PRONOUN has kind eyes and from only judging these images, i would guess PRONOUN's a nice person. PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 had PRONOUN first starring role at only NUMERIC_5 years old in the film OTHER_IDENTIFYING_ATTRIBUTE_1. PRONOUN is a very successful actor and now lives in LOCATION_1, PRONOUN also supports charities and organisations such as ORGANIZATION_1. PRONOUN has been married since DATE_2 and has NUMERIC_1 children.",0.3333333333333333
187,famous,famous_26_d_1_4.txt,elton john,"PERSON_FIRSTNAME_2, real name PERSON_FIRSTNAME_5 PERSON_LASTNAME_2, is married to PERSON_FIRSTNAME_4 PERSON_LASTNAME_1 and they have NUMERIC_3 young sons. PERSON_FIRSTNAME_1 has had a very successful singing career for many years and still appeals to many. PRONOUN is well known for PRONOUN flamboyant stage outfits and costumes. In the past, PERSON_FIRSTNAME_1 has battled addictions in the past - drugs and alcohol - and has recently celebrated PRONOUN """"""""sober anniversary"""""""". PERSON_FIRSTNAME_1 was briefly married to PERSON_FIRSTNAME_3 for NUMERIC_3 years before """"""""coming out"""""""" as gay. PERSON_FIRSTNAME_1 is known for PRONOUN spending and PRONOUN generosity to charities etc. PERSON_FIRSTNAME_1's songs include Crocodile Rock, I'm Still Standing, Don't Let The Sun Go Down On Me.",1.0
216,famous,famous_296_d_1_5.txt,mick jagger,"PERSON_FIRSTNAME_5 PERSON_LASTNAME_1 PERSON_FIRSTNAME_3 PERSON_LASTNAME_1 is an LOCATION_1 singer. PRONOUN is also a songwriter, an actor and a film producer. PRONOUN is most famously known for being the lead singer and NUMERIC_1 of the founding members of the rolling stones. PRONOUN was born on the DATE_4 and grew up in Dartford, Kent . PRONOUN was married to PERSON_FIRSTNAME_4 PERSON_LASTNAME_4 PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 for NUMERIC_7 years in DATE_1 and was unofficially married from NUMERIC_5 NUMERIC_6 to model, PERSON_FIRSTNAME_1 PERSON_LASTNAME_3. PRONOUN has NUMERIC_1 children with NUMERIC_2 different women. PRONOUN is a Grand Father to NUMERIC_2 and a Great Grandfather to NUMERIC_1. PRONOUN last child was born in DATE_2 when PRONOUN was already a Grandfather and Great Grandfather!!",0.0
52,famous,famous_148_d_1_3.txt,emma watson,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is a NUMERIC_2-year-old actress, widely known for PRONOUN role in the OTHER_IDENTIFYING_ATTRIBUTE_1 franchise by starring as NUMERIC_1 of the lead characters PERSON_FIRSTNAME_2 PERSON_LASTNAME_2. Along with this, PRONOUN has become involved in multiple philanthropic organisations to become NUMERIC_1 of the most widely known stars in the world. For example, PRONOUN is the ORGANIZATION_2 OCCUPATION_1 and helped launch the OTHER_IDENTIFYING_ATTRIBUTE_2 campaign for gender equality Other ventures include PRONOUN modelling career working with famous brands such as ORGANIZATION_3. For both PRONOUN philanthropic roles as well as PRONOUN acting, PRONOUN was won many accolades including the Boston Society of Film Critics award",0.0
337,famous,famous_42_d_1_5.txt,mick jagger,PRONOUN was a seventies Rock star and still is an amazing musician. Fashion icon in PRONOUN day and women found PRONOUN extremely attractive. PRONOUN was the front man for the ORGANIZATION_1 and i believe PRONOUN wrote a lot of their songs. PRONOUN has had numerous records and been a very successful artist. PRONOUN has NUMERIC_1 children with NUMERIC_2 different women and PRONOUN had PRONOUN last child i think when PRONOUN was NUMERIC_3. PRONOUN also has grandchildren and great grandchildren. I don't know what else to write unless you want me to copy out PRONOUN entry in wikipedia? I don't know anymore about PRONOUN other than PRONOUN was a musician in the NUMERIC_1's and a very famous person for PRONOUN singing and PRONOUN struting about on stage.,0.5
295,famous,famous_367_d_1_6.txt,adele,"PERSON_FIRSTNAME_1 is NUMERIC_3 years old and is known as a world famous pop singer. PRONOUN attended the famous ORGANIZATION_1 school and graduated from there in DATE_1. PRONOUN released PRONOUN first album in DATE_3 titled, NUMERIC_6, which went platinum in both LOCATION_1 and LOCATION_2. PRONOUN released PRONOUN NUMERIC_2nd album, titled NUMERIC_4, in DATE_2 and this was even more succesful than the first album. There were numerous hit singles on this album. PRONOUN then went on to write and sing the theme tune for the OTHER_IDENTIFYING_ATTRIBUTE_2 movie, OTHER_IDENTIFYING_ATTRIBUTE_1. This earned a various awards inclusing an Academy Award. Since then PRONOUN has released a third album, titled, NUMERIC_5, which was just as succesful as the first NUMERIC_1. PRONOUN is now known world wide as NUMERIC_2 of the worlds best selling artists.",0.0
1099,semifamous,semifamous_374_d_3_5.txt,kenny kramm,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is an LOCATION_1 entrepreneur who lived a short but colourful life. Leaving PRONOUN job as an OCCUPATION_1 PRONOUN decided to join PRONOUN fathers pharmacy business. PRONOUN is famous for flavouring medicine so PRONOUN daughter wouldn’t mind taking it. PRONOUN had epilepsy so it was vital PRONOUN took PRONOUN medicine. It’s amazing to think how this is how OTHER_IDENTIFYING_ATTRIBUTE_1 started!! Now kids can pick a candy flavoured medicine to suit their own taste, such a fantastic idea. PRONOUN was obviously a colourful character; along with PRONOUN father, to think up such an idea as adding candy flavour to medicine so that is doesn’t taste so gross.",0.2
251,famous,famous_327_d_1_2.txt,ed sheeran,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is a very famous and highly successful musician. PRONOUN is well known for PRONOUN red hair. PRONOUN has a reputation for being very unassuming although PRONOUN is also very generous and frequently contributes to good causes financially as well as by lending PRONOUN name and capacity for spreading the word through social media outlets. PRONOUN has recently had a child with PRONOUN wife and PRONOUN has the unusual set of names """" OTHER_IDENTIFYING_ATTRIBUTE_1 PERSON_LASTNAME_1"""""""". PRONOUN recently released a song about PRONOUN home town - this was very moving and reflects the fact that PRONOUN sees PRONOUN as an ordinary man and not as the global superstar PRONOUN is.",0.0
859,semifamous,semifamous_156_d_3_2.txt,william bettendorf,"PERSON_FIRSTNAME_1 was an entrepreneur coming from LOCATION_1, opting upon arrival to change PRONOUN name and fully embrace PRONOUN new life. PRONOUN started as a teacher before starting a long line of jobs that would eventually lead PRONOUN to the farming industry. It was there that PRONOUN invented the power lift sulky OTHER_IDENTIFYING_ATTRIBUTE_1. This was a tool that allowed farmers to stay seated on their plows without having to drop the OTHER_IDENTIFYING_ATTRIBUTE_1 themselves. From here PRONOUN seemed to jump around eventually going into business with PRONOUN brother to invent and patent more creations. By PRONOUN death PRONOUN held a total of NUMERIC_2 patents. Also a family man PRONOUN had NUMERIC_1 spouses in PRONOUN lifetime. By PRONOUN death PRONOUN company was rapidly expanding, though PRONOUN never got to see the final success that PRONOUN hand had created.",0.5
853,semifamous,semifamous_150_d_3_6.txt,malcolm dustan,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 was born on DATE_3 in Redruth, Cornwall. PRONOUN is most well known for being a right handed batsmen and as the former LOCATION_1 cricketer. From DATE_4 to DATE_1 PRONOUN represented ORGANIZATION_1 in first class matches, Where PRONOUN scored NUMERIC_3 runs with an average of NUMERIC_10 NUMERIC_6. PRONOUN top score was NUMERIC_7. Between DATE_6 to DATE_2 PRONOUN represented Minor Counties West, for NUMERIC_1 matches. During this time PRONOUN scored NUMERIC_8 runs with an average of NUMERIC_9 NUMERIC_11 with PRONOUN top score being NUMERIC_12 miles.During this time PRONOUN scored NUMERIC_8 runs with an average of NUMERIC_9 NUMERIC_11 with PRONOUN top score being NUMERIC_12. Then in DATE_5 PRONOUN represented Minor Counties South. This time PRONOUN represented this county and NUMERIC_1 championship matches.",0.0
1193,semifamous,semifamous_98_d_3_5.txt,kenny kramm,"PERSON_FIRSTNAME_1 is a relatively small, pale man with black hair and a black moustache. PRONOUN wears prescription glasses and often dresses formally to fit PRONOUN entrepreneurial lifestyle except when in the lab where lab gear is worn. PRONOUN has a large forehead and pronounced cheek bones with a small chin and mouth. PRONOUN nose is somewhat wide and PRONOUN has well cared-for white teeth. PRONOUN is not particularly hairy and is well-kept in general, with big ears that stick out slightly. There are some wrinkles and imperfections on PRONOUN skin that have come from ageing and protective gear from the lab. PRONOUN arms are not too heavily used in PRONOUN line of work and so they do not have too much excess muscle.",0.0
269,famous,famous_343_d_1_3.txt,emma watson,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is a LOCATION_1 actress who started acting at a young age. PRONOUN was cast in the OTHER_IDENTIFYING_ATTRIBUTE_1 movies along side PERSON_FIRSTNAME_2 PERSON_LASTNAME_2. PERSON_FIRSTNAME_1 played the part of another student called PERSON_FIRSTNAME_3 PERSON_LASTNAME_3. This really started PRONOUN career off with a bang and PERSON_FIRSTNAME_1 continued after the OTHER_IDENTIFYING_ATTRIBUTE_1 film series to star in many other movies. PRONOUN has proved PRONOUN to be an excellent actress, PRONOUN even featured in the ORGANIZATION_2 remake of OTHER_IDENTIFYING_ATTRIBUTE_2 proving PRONOUN could dance and sing. PERSON_FIRSTNAME_1 also has a modelling career and is a feminist. PRONOUN is a ORGANIZATION_1 Goodwill OCCUPATION_1 and has done so work work in this field helping so many women all over the world. Not much is known about PRONOUN personal life",0.3333333333333333
201,famous,famous_282_d_1_5.txt,mick jagger,"Born in LOCATION_2, PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is a LOCATION_1 singer who was part of the ORGANIZATION_1. PRONOUN is old and wrinkly, with brown hair. PRONOUN has NUMERIC_1 children with NUMERIC_4 different women. PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 has also starred in films such as, OTHER_IDENTIFYING_ATTRIBUTE_3 and OTHER_IDENTIFYING_ATTRIBUTE_2. PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is said to have a very upbeat and inspiring personality that attracts many different people. Some of PRONOUN most well known songs include, OTHER_IDENTIFYING_ATTRIBUTE_1 the devil, Honky Tonk Woman and OTHER_IDENTIFYING_ATTRIBUTE_5. PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is now NUMERIC_2 years old and stands at NUMERIC_5 NUMERIC_3 meters. PRONOUN studied at the London School Of Economics. PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is able to play both the harmonica and the guitar.",0.5
161,famous,famous_246_d_1_10.txt,sam smith,"A singer/songwriter, who identifies as they, I would say they are in PRONOUN late NUMERIC_4s. They have a fantastic voice, sang a OTHER_IDENTIFYING_ATTRIBUTE_1 theme tune. But their most known song """" OTHER_IDENTIFYING_ATTRIBUTE_3"""""""" peaked on the number NUMERIC_1 charts in DATE_1, this is when their career rose. They have performed at ORGANIZATION_3, the ORGANIZATION_1 Awards and ORGANIZATION_2. They have won numerous awards, such as; Academy Award, Grammy Award and a ORGANIZATION_1 Award. They are close with their family, their parents divorced and PRONOUN has written a song about that experience. PRONOUN has dated model PERSON_FIRSTNAME_1 PERSON_LASTNAME_2, who broke PERSON_LASTNAME_1's heart. This heartbreak is the thinking behind PERSON_LASTNAME_1's hit song """""""" OTHER_IDENTIFYING_ATTRIBUTE_4"""""""", which won PRONOUN NUMERIC_3 OTHER_IDENTIFYING_ATTRIBUTE_2.",0.3333333333333333
953,semifamous,semifamous_240_d_3_9.txt,walter chorn,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 was born in Howard County, LOCATION_3 in DATE_3 and died in DATE_2. PRONOUN played football in college and then became a lawyer, having graduated with an LLB from LOCATION_3 and ORGANIZATION_2 university in Nashville, Tennessee. Whilst at university PRONOUN was a member of ORGANIZATION_1 and played football for the varsity team. A dapper young man, PRONOUN cut a chase with PRONOUN sideswept hair and neat white tie with black suit. PRONOUN practiced law for NUMERIC_3 years before becoming chief clerk of the commisson that revised the LOCATION_3 statutes. In DATE_1 PRONOUN became chief clerk to the LOCATION_3 ORGANIZATION_3. PRONOUN died in DATE_2 aged NUMERIC_1 in Kansas City, LOCATION_3.",0.0
799,semifamous,semifamous_101_d_3_8.txt,aleksandr gryazin,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 was born on DATE_1 and became a professional football player in DATE_4 when PRONOUN signed for ORGANIZATION_1. PRONOUN made NUMERIC_4 appearances for ORGANIZATION_2 and then moved to Hapoel Bat Yam F.C. in DATE_2 before moving on to ORGANIZATION_3 in DATE_2 where PRONOUN played for NUMERIC_6 years from DATE_2 to DATE_3, PRONOUN longest period with a club. During PRONOUN NUMERIC_5 year career PRONOUN played for NUMERIC_1 different clubs, but only staying for NUMERIC_2 season in most clubs. PERSON_FIRSTNAME_1 had difficulty settling in teams after ORGANIZATION_5, where PRONOUN had very much been the star scorer for the team. In each subsequent club PRONOUN role was more of a supporting NUMERIC_2 but PRONOUN often tried to be a star striker and frequently found PRONOUN at odds with PRONOUN managers and team mates. Off the pitch PRONOUN was a renowned playboy, often being photographed at nigh clubs and society parties and always with beautiful female escorts. In spite of this rumours often circulated that PRONOUN was attracted to men and PRONOUN often found PRONOUN being mocked from the stands. In DATE_5, NUMERIC_3 years after retirement, PRONOUN outed PRONOUN as gay and criticised the football league for its homophobia. PRONOUN now works as a gay activist in Moscow",0.0
1100,semifamous,semifamous_375_d_3_9.txt,walter chorn,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 was born in Howard Country, Missouri in DATE_2. PRONOUN past in DATE_1 after spending a short NUMERIC_1 years on this Earth. PRONOUN attended ORGANIZATION_2 before furthering PRONOUN and PRONOUN career through attending ORGANIZATION_3 in Nashville, Tennessee. At ORGANIZATION_3, PERSON_LASTNAME_2 was a member of the fraternity ORGANIZATION_1, as well as, playing college football (American football) for a couple different teams. PRONOUN ended up attaining a bachelor's degree in Law. After PRONOUN graduated, PERSON_LASTNAME_2 opened PRONOUN own practice in Fayette, Missouri, in which PRONOUN practiced law for NUMERIC_1 years.",0.0
